0.1,0.65762657193743
0.12,0.631618837327049
0.14,0.601915626923027
0.16,0.570621847050412
0.19,0.523098724871231
0.22,0.489841313695912
0.26,0.457011959111706
0.3,0.432319454975324
0.36,0.400295744426585
0.42,0.367025331628633
0.48,0.332569458397642
0.55,0.286343916712958
0.667,0.184046493353985
0.75,1e-05
0.8,0.14115552674839
0.9,0.240282266607919
1.1,0.34922866847491
1.3,0.412617308217006
1.5,0.457230455765832
1.7,0.491466508574188
2,0.530162749576347
2.4,0.56815657541068
2.8,0.596036841801096
3.2,0.615849895754047
3.8,0.635665972321353
4.6,0.652877214910714
5.5,0.662128675512027
6,0.664175322458385
7.5,0.666584013242137
8.5,0.654850427285619
10,0.638018234115831
