0.1,0.691372421996044
0.12,0.668342514065365
0.14,0.645554127419387
0.16,0.620417675998419
0.19,0.580790355839531
0.22,0.555761116157594
0.26,0.534453764705765
0.3,0.522249933500984
0.36,0.510542573817707
0.42,0.498999074067931
0.48,0.48902240031866
0.55,0.475419577690453
0.667,0.448686489261776
0.8,0.415308188523032
0.9,0.388611328240002
1.1,0.316675329061936
1.3,0.219610263065044
1.5,1e-05
1.7,0.20729172484945
2,0.310868917641455
2.4,0.392664252867663
2.8,0.447550192035051
3.2,0.486804543864687
3.8,0.527953612907822
4.6,0.564962898890046
5.5,0.59019145603047
6,0.599260326841176
7.5,0.61730500010222
8.5,0.61375177899423
10,0.605985473181878
